sku_id,node_name,week,max_supply,source
Gasoline_Local,Refinery_Local,2027-W01,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W02,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W03,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W04,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W05,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W06,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W07,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W08,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W09,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W10,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W11,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W12,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W13,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W14,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W15,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W16,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W17,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W18,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W19,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W20,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W21,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W22,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W23,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W24,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W25,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W26,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W27,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W28,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W29,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W30,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W31,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W32,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W33,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W34,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W35,650,国内製油所 精製能力（架空）
Gasoline_Local,Refinery_Local,2027-W36,650,国内製油所 精製能力（架空）
