sku_id,region,week,quantity
Soy_Sauce,JP,2027-W01,38
Soy_Sauce,US_W,2027-W01,44
Soy_Sauce,US_E,2027-W01,44
Soy_Sauce,FR,2027-W01,0
Soy_Sauce,BE,2027-W01,0
Soy_Sauce,NL,2027-W01,0
Soy_Sauce,JP,2027-W02,75
Soy_Sauce,US_W,2027-W02,88
Soy_Sauce,US_E,2027-W02,88
Soy_Sauce,FR,2027-W02,0
Soy_Sauce,BE,2027-W02,0
Soy_Sauce,NL,2027-W02,0
Soy_Sauce,JP,2027-W03,112
Soy_Sauce,US_W,2027-W03,131
Soy_Sauce,US_E,2027-W03,131
Soy_Sauce,FR,2027-W03,0
Soy_Sauce,BE,2027-W03,0
Soy_Sauce,NL,2027-W03,0
Soy_Sauce,JP,2027-W04,150
Soy_Sauce,US_W,2027-W04,175
Soy_Sauce,US_E,2027-W04,175
Soy_Sauce,FR,2027-W04,0
Soy_Sauce,BE,2027-W04,0
Soy_Sauce,NL,2027-W04,0
Soy_Sauce,JP,2027-W05,188
Soy_Sauce,US_W,2027-W05,219
Soy_Sauce,US_E,2027-W05,219
Soy_Sauce,FR,2027-W05,0
Soy_Sauce,BE,2027-W05,0
Soy_Sauce,NL,2027-W05,0
Soy_Sauce,JP,2027-W06,225
Soy_Sauce,US_W,2027-W06,262
Soy_Sauce,US_E,2027-W06,262
Soy_Sauce,FR,2027-W06,0
Soy_Sauce,BE,2027-W06,0
Soy_Sauce,NL,2027-W06,0
Soy_Sauce,JP,2027-W07,262
Soy_Sauce,US_W,2027-W07,306
Soy_Sauce,US_E,2027-W07,306
Soy_Sauce,FR,2027-W07,0
Soy_Sauce,BE,2027-W07,0
Soy_Sauce,NL,2027-W07,0
Soy_Sauce,JP,2027-W08,300
Soy_Sauce,US_W,2027-W08,350
Soy_Sauce,US_E,2027-W08,350
Soy_Sauce,FR,2027-W08,0
Soy_Sauce,BE,2027-W08,0
Soy_Sauce,NL,2027-W08,0
Soy_Sauce,JP,2027-W09,300
