sku_id,region,week,quantity
Cookie_Import,CVS,2026-W02,315
Cookie_Import,SM,2026-W02,315
Cookie_Import,EC,2026-W02,158
Cookie_Local,CVS,2026-W02,262
Cookie_Local,SM,2026-W02,262
Cookie_Local,EC,2026-W02,105
Cookie_Import,CVS,2026-W03,315
Cookie_Import,SM,2026-W03,315
Cookie_Import,EC,2026-W03,158
Cookie_Local,CVS,2026-W03,262
Cookie_Local,SM,2026-W03,262
Cookie_Local,EC,2026-W03,105
Cookie_Import,CVS,2026-W04,315
Cookie_Import,SM,2026-W04,315
Cookie_Import,EC,2026-W04,158
Cookie_Local,CVS,2026-W04,262
Cookie_Local,SM,2026-W04,262
Cookie_Local,EC,2026-W04,105
Cookie_Import,CVS,2026-W05,315
Cookie_Import,SM,2026-W05,315
Cookie_Import,EC,2026-W05,158
Cookie_Local,CVS,2026-W05,262
Cookie_Local,SM,2026-W05,262
Cookie_Local,EC,2026-W05,105
Cookie_Import,CVS,2026-W06,315
Cookie_Import,SM,2026-W06,315
Cookie_Import,EC,2026-W06,158
Cookie_Local,CVS,2026-W06,262
Cookie_Local,SM,2026-W06,262
Cookie_Local,EC,2026-W06,105
Cookie_Import,CVS,2026-W07,315
Cookie_Import,SM,2026-W07,315
Cookie_Import,EC,2026-W07,158
Cookie_Local,CVS,2026-W07,262
Cookie_Local,SM,2026-W07,262
Cookie_Local,EC,2026-W07,105
Cookie_Import,CVS,2026-W08,315
Cookie_Import,SM,2026-W08,315
Cookie_Import,EC,2026-W08,158
Cookie_Local,CVS,2026-W08,262
Cookie_Local,SM,2026-W08,262
Cookie_Local,EC,2026-W08,105
Cookie_Import,CVS,2026-W09,315
Cookie_Import,SM,2026-W09,315
Cookie_Import,EC,2026-W09,158
Cookie_Local,CVS,2026-W09,262
Cookie_Local,SM,2026-W09,262
Cookie_Local,EC,2026-W09,105
Cookie_Import,CVS,2026-W10,315
Cookie_Import,SM,2026-W10,315
Cookie_Import,EC,2026-W10,158
Cookie_Local,CVS,2026-W10,262
Cookie_Local,SM,2026-W10,262
Cookie_Local,EC,2026-W10,105
Cookie_Import,CVS,2026-W11,315
Cookie_Import,SM,2026-W11,315
Cookie_Import,EC,2026-W11,158
Cookie_Local,CVS,2026-W11,262
Cookie_Local,SM,2026-W11,262
Cookie_Local,EC,2026-W11,105
Cookie_Import,CVS,2026-W12,315
Cookie_Import,SM,2026-W12,315
Cookie_Import,EC,2026-W12,158
Cookie_Local,CVS,2026-W12,262
Cookie_Local,SM,2026-W12,262
Cookie_Local,EC,2026-W12,105
Cookie_Import,CVS,2026-W13,315
Cookie_Import,SM,2026-W13,315
Cookie_Import,EC,2026-W13,158
Cookie_Local,CVS,2026-W13,262
Cookie_Local,SM,2026-W13,262
Cookie_Local,EC,2026-W13,105
Cookie_Import,CVS,2026-W14,300
Cookie_Import,SM,2026-W14,300
Cookie_Import,EC,2026-W14,150
Cookie_Local,CVS,2026-W14,250
Cookie_Local,SM,2026-W14,250
Cookie_Local,EC,2026-W14,100
Cookie_Import,CVS,2026-W15,300
Cookie_Import,SM,2026-W15,300
Cookie_Import,EC,2026-W15,150
Cookie_Local,CVS,2026-W15,250
Cookie_Local,SM,2026-W15,250
Cookie_Local,EC,2026-W15,100
Cookie_Import,CVS,2026-W16,300
Cookie_Import,SM,2026-W16,300
Cookie_Import,EC,2026-W16,150
Cookie_Local,CVS,2026-W16,250
Cookie_Local,SM,2026-W16,250
Cookie_Local,EC,2026-W16,100
Cookie_Import,CVS,2026-W17,300
Cookie_Import,SM,2026-W17,300
Cookie_Import,EC,2026-W17,150
Cookie_Local,CVS,2026-W17,250
Cookie_Local,SM,2026-W17,250
Cookie_Local,EC,2026-W17,100
Cookie_Import,CVS,2026-W18,300
Cookie_Import,SM,2026-W18,300
Cookie_Import,EC,2026-W18,150
Cookie_Local,CVS,2026-W18,250
Cookie_Local,SM,2026-W18,250
Cookie_Local,EC,2026-W18,100
Cookie_Import,CVS,2026-W19,300
Cookie_Import,SM,2026-W19,300
Cookie_Import,EC,2026-W19,150
Cookie_Local,CVS,2026-W19,250
Cookie_Local,SM,2026-W19,250
Cookie_Local,EC,2026-W19,100
Cookie_Import,CVS,2026-W20,300
Cookie_Import,SM,2026-W20,300
